;ID-NZZ;sentence;Funktion-Hit;Head;ID-Head;Meta-Kopf;Function-Head;ID-Token
102944;NZZ_1993_04_24_a7_seg4_s5;Mit den Sonderarrangements von Edinburg wurde zwar den dänischen Besorgnissen über den drohenden Verlust nationaler Souveränität grosszügig Rechnung getragen , und der Maastrichter Vertrag wurde vorläufig gerettet .;ADJD;werden;6;Aux|3|Sg|Past|Ind;VAFIN;17
103476;NZZ_1993_04_24_a32_seg12_s8;"In der Kathedrale von Santiago berühren die Gläubigen die steinerne Stirn Maestro Mateos mit ihrer eigenen ; laut dem Brauch gibt der Bildhauer grosszügig von seinem Genie ab .";ADJD;geben;21;Full|3|Sg|Pres|Ind;VVFIN;24
104242;NZZ_1993_04_24_a57_seg6_s2;Die Oststaaten haben auch einige wichtige Natur- und Artenschutzabkommen unterzeichnet , wobei die Ausscheidung von Schutzgebieten relativ grosszügig erfolgte , zumal der Schutz keinen marktwirtschaftlichen Kriterien gehorchen musste und die Reservate nicht unter dem Druck eines internationalen Tourismus standen .;ADJD;erfolgen;19;Full|3|Sg|Past|Ind;VVFIN;18
114485;NZZ_1993_04_26_a155_seg3_s3;Bicskei und Rausch gaben sich « zufrieden und unzufrieden zugleich » , beide sprachen von einem grossartigen Spiel , und selbst der Schiedsrichter Muhmenthaler , der , obgleich grosszügig , sieben gelbe Karten zeigte , sprach von « bester Propaganda für den Schweizer Fussball » .;ADJD;sprechen;36;Full|3|Sg|Past|Ind;VVFIN;29
129429;NZZ_1993_04_29_a57_seg5_s9;Zwischen Garnelen , Rindsbraten und Rotwein , zu denen er grosszügig einige Schweizer und deutsche Journalisten eingeladen hat , verkündet er weltmännisch : « Kultur kennt keine Grenzen . »;ADJD;einladen;17;Full|Psp;VVPP;11
130180;NZZ_1993_04_29_a111_seg6_s11;Und so rief sie die Konferenz , deren Vorsitz sie führt , auf , engagiert , offen , konstruktiv und grosszügig zu diskutieren - mit dem Ziel , den kommenden Generationen einen Kontinent zu hinterlassen , auf dem sich in Sicherheit und Wohlbefinden leben lässt .;ADJD;diskutieren;23;Full|-2;VVINF;21
148703;NZZ_1993_08_04_a39_seg3_s10;Die grosszügig ausgestattete Monographie vermag ein gewisses Befremden dem Künstler gegenüber nicht auszuschalten : trotz der im Kontext des postmodernen Diskurses interessanten künstlerischen und vor allem gedanklichen Ansätze Wollheims bleibt die Frage offen , ob es sich bei seinen barock inszenierten Werken nicht oft bloss um pathetische Deklamationen handelt .;ADJD;ausgestattet;3;Pos|Nom|Sg|Fem;ADJA;2
149282;NZZ_1993_08_04_a53_seg11_s8;Weder durch Umverteilen noch durch eine grosszügig bemessene Arbeitslosenversicherung kann die Arbeitslosigkeit reduziert werden .;ADJD;bemessen;8;Pos|Acc|Sg|Fem;ADJA;7
152731;NZZ_1993_08_05_a34_seg2_s14;Mit den « Schweinen » des Buchtitels sind die Piraten gemeint , Nomaden des Meeres , fremdes Gesetz missachtend , grosszügig und in der Bruderschaft der Gleichheit verpflichtet .;ADJD;und;22;Coord|-2;KON;21
157969;NZZ_1993_08_06_a49_seg5_s11;Das ermöglichte ihm , Wesentliches zur Verschönerung des zwar räumlich kleinen , dank den hohen Fenster- und nun hinzugefügten Spiegelwänden grosszügig hell wirkenden Konzertsaales beizutragen .;ADJD;wirkend;23;Pos|Gen|Sg|Masc;ADJA;21
157981;NZZ_1993_08_06_a49_seg7_s10;Die Stiftung und die Witwe Orffs tun grosszügig ein übriges .;ADJD;tun;7;Full|3|Pl|Pres|Ind;VVFIN;8
161907;NZZ_1993_08_06_a173_seg6_s11;Nach Meinung des Direktors der Baupolizei wird die Stadt Zürich die mit der Neuregelung im revidierten PBG verbundene Privilegierung von Altbauten grosszügig interpretieren .;ADJD;interpretieren;23;Full|-2;VVINF;22
164733;NZZ_1993_08_07_a95_seg3_s11;Der relativ tiefe Ausgabenetat ist nur möglich , weil Fuchs bei ihren Eltern , die sie grosszügig unterstützen , wohnen kann .;ADJD;unterstützen;18;Full|3|Pl|Pres|Ind;VVFIN;17
168751;NZZ_1993_08_09_a21_seg12_s4;So hat die Mode-Akademie im Lagerhaus St. Felix einen einmaligen Rahmen für ihre Präsentation gefunden : in den schwach ausgeleuchteten , in ihrer mächtigen Ausdehnung niedrig wirkenden Räumen , wo ein Forst hölzerner und metallener Tragsäulen enge Raster setzt , wird die Begegnung mit den wundervollen und bizarren Textilkreationen , den gespenstisch anmutenden Installationen einzelner Designer und den grosszügig präsentierten photographischen Arbeiten zu einer isolierenden und irritierenden , einer unmittelbar körperlichen Erfahrung .;ADJD;präsentiert;60;Pos|Dat|Pl|Fem;ADJA;59
170217;NZZ_1993_08_09_a69_seg3_s4;Luganos Torhüter Walker wurde grosszügig attestiert , seine Aufgabe ausgezeichnet zu lösen .;ADJD;attestieren;6;Full|Psp;VVPP;5
173923;NZZ_1993_08_10_a37_seg4_s12;Über grosszügig und überschaubar angelegte Foyers gelangt man in einen Zuschauerraum traditioneller Art - Hufeisenform , drei Ränge mit angedeuteter Logengliederung - , der dank seinen harmonischen Proportionen und dem Akkord der Materialien und Farben tatsächlich wie aus einem Guss wirkt .;ADJD;und;3;Coord|-2;KON;2
181004;NZZ_1993_08_11_a142_seg2_s1;-i- Seit sich die Zürcher Börse im neuen Gebäude im Selnauquartier befindet , ist nicht nur das Platzangebot für die geschäftigen Börsianer grösser geworden , auch die Besuchergalerie ist sehr grosszügig angelegt und in jeder Beziehung einladender als in den früheren Lokalitäten .;ADJD;anlegen;32;Full|Psp;VVPP;31
182705;NZZ_1993_08_12_a69_seg8_s3;"Die hauptsächliche Ursache dafür mag wohl in Positionsmängeln und läuferischen Schwächen der Verteidiger gelegen haben , aber die Aufbauer waren von Mitschuld ebenso wenig freizusprechen ; weil sie im Spiel nach hinten ihre Pflichten vernachlässigten , nur zögernd in Zweikämpfe eingriffen und dem gegnerischen Aufbau damit zu grosszügig Freiraum gewährten , provozierten sie geradezu Fehler der überlasteten Abwehr , in der speziell Herr den gefährlichsten Stürmer , Dahlin , nie wunschgemäss unter Kontrolle bekam .";ADJD;gewähren;50;Full|3|Pl|Past|Ind;VVFIN;48
186577;NZZ_1993_08_13_a127_seg7_s15;nach eigenem Bekunden konservativ und grosszügig Rückstellungen vor .;ADJD;und;5;Coord|-2;KON;6
189413;NZZ_1993_08_14_a84_seg2_s6;Bloss noch zwei grosse Ungerechtigkeiten hat die IAAF in ihrer typischen Art grosszügig übersehen : noch immer gibt es keinen Steeple-Lauf für Damen , und , noch gewichtiger , die Damen haben auch in Zukunft mit leichteren Gewichten zu werfen und zu stossen .;ADJD;übersehen;14;Full|Psp;VVPP;13
189710;NZZ_1993_08_14_a95_seg2_s8;Mitnichten , denn zwei grosse Ungerechtigkeiten gegenüber dem weiblichen Geschlecht hat die IAAF grosszügig übersehen : noch immer gibt es keinen Steeple-Lauf für Damen , und , noch gewichtiger , die « schweren » Athletinnen haben auch in Zukunft mit leichteren Geräten zu werfen und zu stossen .;ADJD;übersehen;15;Full|Psp;VVPP;14
197068;NZZ_1993_08_17_a30_seg2_s9;Ich erachte die Absicht des Bundesrates , die Bewilligungspraxis so grosszügig zu lockern - ohne dass Gegenrecht ausgeübt werden kann - , als verantwortungslos und als einen Affront gegenüber dem Schweizer Stimmvolk und den Schweizer Arbeitnehmern .;ADJD;lockern;13;Full|-2;VVINF;11
199718;NZZ_1993_08_17_a149_seg4_s5;Der besseren Verständlichkeit halber ist von einer erweiterten , grosszügig gestalteten Bahnhofhalle zu sprechen , die einen ungestörten Übergang von der Schiene auf das Flugzeug erlaubt .;ADJD;gestaltet;11;Pos|Dat|Sg|Fem;ADJA;10
199720;NZZ_1993_08_17_a149_seg4_s7;In einem zweiten Schritt ist die bestehende Bahnhofhalle in Richtung Werft oder Fahrrichtung Zürich grosszügig zu erweitern .;ADJD;erweitern;17;Full|-2;VVINF;15
207410;NZZ_1993_08_20_a13_seg6_s6;Es ist eine grosszügig geplante Stadtanlage mit den üblichen allsowjetischen Mietskasernen , die trotz ihrem geringen Alter schon ziemlich heruntergekommen aussehen .;ADJD;geplant;5;Pos|Nom|Sg|Fem;ADJA;4
207776;NZZ_1993_08_20_a33_seg2_s9;61 Prozent sind dafür , es grosszügig auszulegen .;ADJD;auslegen;8;Full|zu;VVIZU;7
211205;NZZ_1993_08_21_a62_seg10_s4;Die Freizeit sei grosszügig bemessen , urteilt einer , worauf der Schulkommandant ergänzt , normalerweise werde pro Woche einmal am Abend länger und einmal bis in die Nacht hinein ausgebildet .;ADJD;bemessen;5;Full|Psp;VVPP;4
211228;NZZ_1993_08_21_a63_seg6_s1;Die vom Sozialdemokraten und vom Freisinnigen kritisierte Politik , grosszügig neue Projekte zu beschliessen und Geschenke zu verteilen , zog tiefe Furchen in die Staatsrechnung der Eidgenossenschaft .;ADJD;beschließen;14;Full|-2;VVINF;10
211240;NZZ_1993_08_21_a63_seg6_s13;Was einmal grosszügig bewilligt wurde , lässt sich später nur sehr mühsam auf ein bescheideneres Niveau zurückstufen .;ADJD;bewilligen;4;Full|Psp;VVPP;3
213074;NZZ_1993_08_21_a130_seg2_s2;"Ersterer ist Vorstandsvorsitzender eines Nahrungsmittelkonzerns ; er wohnt in einer schlossähnlichen Villa , und diese steht in einem prächtigen Garten oder eher einem Park , und alles ist so grossartig und grosszügig , wie man das bei so begüterten Leuten von den Fernsehserien her kennt .";ADJD;und;31;Coord|-2;KON;32
219070;NZZ_1993_08_24_a23_seg9_s1;Als Mitte 1991 der angesehene Anthropologe und Waldläufer Sidney Possuelo zum neuen Chef der Funai ernannt wurde , wollte er gegen die gut bewaffneten und mit dem Umweltgift Quecksilber grosszügig umgehenden Garimpeiros vorgehen , doch seine Finanzmittel wurden um 90 Prozent gekürzt .;ADJD;umgehend;31;Pos|Gen|Sg|Neut;ADJA;30
219729;NZZ_1993_08_24_a55_seg4_s8;Weil unsere Bahnen über keine eigenen Hochgeschwindigkeitszüge verfügen und somit ein Naturalausgleich auf Grund der in den beiden Ländern gefahrenen Kilometer nicht möglich ist , lassen sich die Franzosen grosszügig entschädigen .;ADJD;entschädigen;31;Full|-2;VVINF;30
222112;NZZ_1993_08_25_a32_seg6_s17;Um rund 10% gewachsen ist auch der variable Kofferraum ( 1130 bis 2250 l ) , dessen Fassungsvermögen trotz im Laderaum stehenden Reserverad noch ausreichend grosszügig bemessen ist .;ADJD;bemessen;27;Full|Psp;VVPP;26
222878;NZZ_1993_08_25_a58_seg2_s4;Beim Vollzug der Restwasserbestimmungen seien den Betreibern von Kleinwasserkraftwerken grosszügig Ausnahmebewilligungen zu erteilen .;ADJD;erteilen;13;Full|-2;VVINF;10
230355;NZZ_1993_08_27_a70_seg6_s8;« Es entsprach dem politischen Zeitgeist , den Bedürfnissen der gedeihenden Schule im Rahmen des Möglichen grosszügig Rechnung zu tragen . »;ADJD;tragen;20;Full|-2;VVINF;17
231754;NZZ_1993_08_27_a166_seg4_s3;Diese Woche war ein Mengentender zu unverändert 80% begeben worden , wobei die Zuteilung gemessen am auslaufenden Geschäft grosszügig war .;ADJD;sein;20;Sein|3|Sg|Past|Ind;VAFIN;19
237635;NZZ_1993_08_28_a178_seg4_s5;Der besseren Verständlichkeit halber ist von einer erweiterten , grosszügig gestalteten Bahnhofhalle zu sprechen , die einen ungestörten Übergang von der Schiene auf das Flugzeug erlaubt .;ADJD;gestaltet;11;Pos|Dat|Sg|Fem;ADJA;10
237637;NZZ_1993_08_28_a178_seg4_s7;In einem zweiten Schritt ist die bestehende Bahnhofhalle in Richtung Werft oder Fahrrichtung Zürich grosszügig zu erweitern .;ADJD;erweitern;17;Full|-2;VVINF;15
250548;NZZ_1993_12_01_a70_seg6_s8;Einer der Mechanismen dieser Medizinverteuerung ist der vom Spezialisten her gesehen durchaus verständliche Trend , die einmal vorhandene Technologie am Patienten grosszügig anzuwenden .;ADJD;anwenden;23;Full|zu;VVIZU;22
262799;NZZ_1993_12_03_a148_seg1_s24;Whiteman rettet den lebensmüden Stadtstreicher aus dem Pool und bietet ihm grosszügig an , sich in der Villa zu erholen , und Jerry entpuppt sich bald als ein Tausendsassa , der für alle Probleme der Whitemans Rezepte hat .;ADJD;bieten;10;Full|3|Sg|Pres|Ind;VVFIN;12
271395;NZZ_1993_12_04_a130_seg14_s4;Der Spielraum der Kantone sollte so grosszügig wie möglich bemessen werden .;ADJD;werden;11;Aux|-2;VAINF;7
279032;NZZ_1993_12_07_a55_seg15_s8;- Es stimmt nicht , dass die kantonalen Polizeibehörden bei ihren Kontrollen ( Einhaltung der 28-Tonnen-Limite ) Transportunternehmer aus der EU grosszügig behandeln ( Frage Giezendanner , aps. , Aargau ) .;ADJD;behandeln;23;Full|-2;VVINF;22
287558;NZZ_1993_12_08_a164_seg8_s1;Obwohl nach Ansicht von Rowland das Angebot nahezu die gesamten zur Verfügung stehenden Aktiva umfasst , wird es von den Investoren nicht gerade als grosszügig angesehen .;ADJD;ansehen;26;Full|Psp;VVPP;25
294010;NZZ_1993_12_10_a30_seg8_s8;Russlands Gesetzgebung ist verhältnismässig grosszügig .;ADJD;sein;3;Sein|3|Sg|Pres|Ind;VAFIN;5
300250;NZZ_1993_12_11_a5_seg8_s5;Gerade die Erfahrung mit Saddam Hussein , den die USA und andere westliche Staaten im Krieg gegen Iran grosszügig mit Waffen und Krediten versorgt hatten , lässt bei manchen Amerikanern gemischte Gefühle über die neueste Annäherung an den syrischen Machthaber aufkommen .;ADJD;versorgen;24;Full|Psp;VVPP;19
325789;NZZ_1993_12_16_a113_seg3_s8;Sie führen unter anderem ins Feld , die Rettungsjacht sei zu grosszügig bedacht worden .;ADJD;bedachen|bedenken;13;Full|Psp;VVPP;12
326174;NZZ_1993_12_16_a129_seg2_s12;Wer so grosszügig denkt und handelt , kann - sei ' s in einem Roman , sei ' s in einem Fernsehfilm - keine Welt entwerfen , die nicht auch selbst grosszügig wäre .;ADJD;sein;33;Sein|3|Sg|Past|Subj;VAFIN;32
327368;NZZ_1993_12_16_a160_seg4_s10;"Eine Reihe von Experten sind denn auch der Meinung , das Konzept der CDIC bedürfe einer allgemeinen Revision ; im Vordergrund steht dabei unter anderem eine risikogewichtete Prämienstruktur und generell die Frage , ob sich die CDIC nicht allzu grosszügig gebärde .";ADJD;gebärden;41;Full|3|Sg|Pres|Subj;VVFIN;40
334337;NZZ_1993_12_17_a222_seg3_s2;Notwendig geworden war die Revision , weil der Zürcher Heimatschutz gegen die ursprüngliche , seiner Meinung nach zu grosszügig dimensionierte Bauzonenfestlegung aus dem Jahre 1987 rekurriert hatte und aus einem Rechtsstreit , der bis ans Bundesgericht führte , letztlich als Sieger hervorgegangen war .;ADJD;dimensioniert;20;Pos|Acc|Sg|Fem;ADJA;19
335959;NZZ_1993_12_18_a60_seg5_s11;Sie gab dem Kulturgut Spiel als erste Tageszeitung in der Schweiz grosszügig Raum und trug so bei zur Entstehung einer eigentlichen Spieleszene - eine Spieleszene , die bis heute nicht nur in geschlossenen Klubs , sondern öffentlich lebt .;ADJD;geben;2;Full|3|Sg|Past|Ind;VVFIN;12
351646;NZZ_1993_12_22_a167_seg3_s8;Er hat dies in der Vergangenheit auch grosszügig getan und insbesondere das zürcherische Berggebiet namhaft unterstützt .;ADJD;tun;9;Full|Psp;VVPP;8
360505;NZZ_1993_12_24_a95_seg2_s7;Seiner Kritik am immer noch kolonialistischen Vokabular vieler englischer Cricketer wurde in seriösen Blättern grosszügig Platz eingeräumt .;ADJD;einräumen;17;Full|Psp;VVPP;15
360588;NZZ_1993_12_24_a100_seg2_s27;Der Klub delegierte nun grosszügig seine Topspieler , Bykow und Chomutow , nach Davos .;ADJD;delegieren;3;Full|3|Sg|Past|Ind;VVFIN;5
368122;NZZ_1993_12_27_a145_seg4_s5;In der grosszügig dimensionierten Schalterhalle , die von der Bahnhofstrasse her erschlossen wird , befinden sich drei Schalterinseln mit je zwei Bedienungszonen .;ADJD;dimensioniert;4;Pos|Dat|Sg|Fem;ADJA;3
372173;NZZ_1993_12_28_a163_seg3_s8;Er hat dies in der Vergangenheit auch grosszügig getan und insbesondere das zürcherische Berggebiet namhaft unterstützt .;ADJD;tun;9;Full|Psp;VVPP;8
387397;NZZ_1993_02_02_a80_seg8_s5;Die Absenzenordnung ist grosszügig .;ADJD;sein;3;Sein|3|Sg|Pres|Ind;VAFIN;4
390178;NZZ_1993_02_02_a172_seg2_s24;Islamabad , das die Mujahedin in den letzten 14 Jahren grosszügig unterstützte , hat nun ein konkretes wirtschaftspolitisches Interesse an der Befriedung des unruhigen Nachbars .;ADJD;unterstützen;12;Full|3|Sg|Past|Ind;VVFIN;11
390621;NZZ_1993_02_02_a192_seg3_s9;Diese in der Regel von den Bezirken geführten Institutionen werden vom Kanton recht grosszügig unterstützt , während die von den Städten Zürich , Winterthur , Wädenswil und der Gemeinde Zollikon in Eigenregie geführten Beratungsstellen mit viel tieferen Geldzuschüssen alimentiert werden .;ADJD;unterstützen;15;Full|Psp;VVPP;14
396596;NZZ_1993_02_04_a44_seg6_s7;Die besonders raumsparende Hinterachsbauweise ermöglichte wie beim ZX ein grosszügig dimensioniertes , durch keinerlei Fahrwerkteile beengtes Gepäckabteil von 337 l Inhalt .;ADJD;dimensioniert;11;Pos|Nom|Sg|Neut;ADJA;10
405897;NZZ_1993_02_06_a47_seg2_s40;Auch davon berichtet die mit knapp 200 Werken grosszügig bestückte Ausstellung .;ADJD;bestückt;10;Pos|Nom|Sg|Fem;ADJA;9
408251;NZZ_1993_02_06_a114_seg3_s4;Der gleichermassen schmucke wie zweckmässige Neubau verspricht indessen endlich ausreichend Platz , damit die vielfältigen Aufgaben des populären Verbandes in grosszügig bemessenem Umfeld gelöst werden können .;ADJD;bemessen;22;Pos|Dat|Sg|Neut;ADJA;21
433376;NZZ_1993_02_12_a41_seg10_s5;Jamburg selbst , das am Ostufer des Ob-Busens liegt , ist eine in den achtziger Jahren von der Gasprom grosszügig angelegte Siedlung von vorfabrizierten Häusern , wo bis zu 6000 Personen Kost und Logis haben können .;ADJD;angelegt;21;Pos|Nom|Sg|Fem;ADJA;20
440139;NZZ_1993_02_13_a70_seg2_s38;Im Falle Jugoslawiens verhielt sich die Schweiz vorerst grosszügig gegenüber Angehörigen von Gastarbeitern , bei der Aufnahme von Flüchtlingen aber zögernd .;ADJD;verhalten;4;Full|3|Sg|Past|Ind;VVFIN;9
448149;NZZ_1993_02_15_a120_seg2_s24;"Keinem und keiner der grosszügig Selektionierten gelang ein Ergebnis , das Hoffnungen zu wecken vermochte ; alle bewegten sich brav im Rahmen des Erwarteten .";ADJD;selektionier;6;Reg|Gen|Pl|*4;NN;5
451200;NZZ_1993_02_16_a44_seg4_s7;Das Fahrzeuginnere bietet fünf erwachsenen Personen recht grosszügig Platz .;ADJD;bieten;3;Full|3|Sg|Pres|Ind;VVFIN;8
451734;NZZ_1993_02_16_a79_seg2_s13;Wo solches Bemühen im Ausland grosszügig durch Beiträge gefördert wird , verbannt Zürich die Kinobranche mit ihrem wichtigen Programmhinweis gar von den Kulturplakatstellen !;ADJD;fördern;9;Full|Psp;VVPP;6
456475;NZZ_1993_02_17_a33_seg6_s8;Bis dann ein überkluger und zugleich aberwitziger Interpret den auf dem Schafott umgekommenen Studenten zwar grosszügig eine hohe moralische Verhaltensweise und idealistische Absicht attestierte , ihr Handeln jedoch als zuwenig rational und ohne jeden realpolitischen Bezug charakterisieren wollte .;ADJD;attestieren;24;Full|3|Sg|Past|Ind;VVFIN;16
468352;NZZ_1993_02_19_a125_seg3_s19;Schmucke Kirchen mit - selbstverständlich - Kupferdächern , bunte und für das frohe Wesen ihrer Bewohner sprechende Bergarbeiterhäuschen , grosszügige Parkanlagen , ein modern und grosszügig geplanter neuer Stadtkern , eine malerische Altstadt und die im Sommer reichlich frequentierten Freilichtanlagen tragen wesentlich zur guten Lebensqualität in diesem Landstrich bei .;ADJD;geplant;27;Pos|Nom|Sg|Masc;ADJA;26
484791;NZZ_1993_02_23_a43_seg8_s3;Für die Errichtung eines Konferenzbereichs stellt diese Abstimmungsvorlage bereits den dritten Anlauf dar : In den siebziger Jahren wurde eine erste Planung für ein grosszügig konzipiertes Konferenzzentrum aufgegeben .;ADJD;konzipiert;26;Pos|Acc|Sg|Neut;ADJA;25
488090;NZZ_1993_02_23_a154_seg7_s7;Als Beispiel nannte Stadelmann die Gesuche um Verschiebung des Arbeitsdienstes , die in Zürich eher grosszügig , in anderen Kantonen hingegen streng beurteilt würden .;ADJD;beurteilen;23;Full|Psp;VVPP;16
488966;NZZ_1993_02_24_a30_seg6_s7;Dabei enthielten sie sicher nützliche Hinweise auf die Praxis der Überprüfung der Bewerber , die offenbar mehr als grosszügig verlief .;ADJD;verlaufen;20;Full|3|Sg|Past|Ind;VVFIN;19
496420;NZZ_1993_02_25_a109_seg3_s8;Einerseits fanden sie jenen grosszügig gewährten Raum vor , den sie zur Entfaltung ihrer spezifischen Vorzüge brauchen .;ADJD;gewährt;6;Pos|Acc|Sg|Masc;ADJA;5
496847;NZZ_1993_02_25_a129_seg10_s11;"Selbstbewusst präsentiert sich die Anlage des früheren Herrschers Abbas I. ; lebendig , bunt und laut der Markt , zeitlos die grosszügig angelegten Gärten , romantisch die Stimmung unter den Brückenbögen bei Sonnenuntergang .";ADJD;angelegt;23;Pos|Nom|Pl|Masc;ADJA;22
496995;NZZ_1993_02_25_a132_seg4_s2;Die Tennisklubs mit gepflegten Sandplätzen oder Kunstrasen-/Quarzsandcourts , die zum Tummelfeld der aktiven Erholung werden , sind im Falle der Trainingszentren an der abwechslungsreichen und malerischen anatolischen Südküste stets Teil einer grosszügig konzipierten Hotelanlage der gehobeneren Kategorie und immer am Meer gelegen .;ADJD;konzipiert;33;Pos|Gen|Sg|Fem;ADJA;32
500831;NZZ_1993_02_26_a98_seg3_s6;Der Regierungsrat kam , gestützt auf ein externes Gutachten , im Januar 1992 zum Schluss , der aus Honorarabgaben der Ärzte alimentierte Wissenschaftsfonds sei zu grosszügig und im Widerspruch zur Zweckbestimmung beansprucht worden .;ADJD;und;27;Coord|-2;KON;26
502279;NZZ_1993_02_26_a161_seg2_s9;In Härtefällen sei der Verein allerdings grosszügig gewesen .;ADJD;sein;8;Sein|Psp;VAPP;7
512741;NZZ_1993_01_30_a180_seg2_s5;Die Abnahme der Zahl der Asylgesuche auf weniger als die Hälfte des Standes von 1991 verschaffte dem Bund zudem Handlungsfreiheit für Aufnahmeaktionen , die der Chef des Eidgenössischen Justiz- und Polizeidepartements im internationalen Vergleich als sehr grosszügig bezeichnete .;ADJD;bezeichnen;38;Full|3|Sg|Past|Ind;VVFIN;37
513713;NZZ_1994_04_02_a27_seg8_s6;Noch im vergangenen Jahr hatte auch in Amerika die grosse Mehrheit der Auguren dafür plädiert , Jelzin - der damals noch als Bollwerk der russischen Reformer galt - politisch und wirtschaftlich grosszügig den Rücken zu stärken .;ADJD;und;30;Coord|-2;KON;32
526933;NZZ_1994_04_06_a47_seg4_s13;Gemäss den Aussagen eines Sprechers der Nationalbank kam man dem stärkeren Bedürfnis der Banken nach liquiden Mitteln grosszügig nach , so dass sich keine Engpässe ergaben .;ADJD;kommen;8;Full|3|Sg|Past|Ind;VVFIN;18
527484;NZZ_1994_04_06_a73_seg9_s6;Der Bund ist allerdings gut betraten , wenn er sich möglichst grosszügig zeigt und allfällige störende Auswirkungen auf das Marktordnungsrecht nicht mit der Lupe sucht .;ADJD;zeigen;13;Full|3|Sg|Pres|Ind;VVFIN;12
527846;NZZ_1994_04_06_a88_seg3_s5;Nach langem Ringen beschloss die Bayerische Staatsregierung 1990 einen Museumsneubau in Nachbarschaft der beiden Pinakotheken , in dem alle vier Sammlungen grosszügig untergebracht werden sollten und endlich einen Grossteil ihres Bestandes zu präsentieren imstande gewesen wären .;ADJD;unterbringen;23;Full|Psp;VVPP;22
543206;NZZ_1994_04_09_a28_seg6_s8;Der Opposition fehlt es an Transportmitteln , und alleine ihr vergleichsweise noch grosszügig geregelter Zugang zu den Medien bringt ihre Botschaft noch nicht an die Adressaten .;ADJD;geregelt;14;Pos|Nom|Sg|Masc;ADJA;13
551364;NZZ_1994_04_11_a84_seg7_s5;Zudem enthält das auch in den Foyers überaus grosszügig angelegte Gebäude Ausstellungsräume , sechs kleinere Konferenzsäle , im Untergeschoss ein Restaurant und einen Platten- und Buchladen , und es ist mit allen Einrichtungen eines modernen Kongresszentrums ausgestattet .;ADJD;angelegt;10;Pos|Nom|Pl|Neut;ADJA;9
