;ID-NZZ;sentence;Funktion-Hit;Head;ID-Head;Meta-Kopf;Function-Head;ID-Token
12975;NZZ_1993_04_03_a63_seg6_s3;Interpol hat sich nach ihren Satzungen ausschliesslich auf die Verfolgung nicht politisch motivierter Verbrechen zu beschränken .;ADJD;motiviert;13;Pos|Gen|Pl|Neut;ADJA;12
13019;NZZ_1993_04_03_a65_seg1_s15;Im übrigen hat die Schweiz in den achtziger Jahren , politisch ebenfalls nicht unbedenklich , auch Kontakte zur Nationalen Volksarmee der ehemaligen Deutschen Demokratischen Republik gepflegt , ohne sich mit der Politik dieses totalitären Staates zu identifizieren .;ADJD;unbedenklich;14;Pos;ADJD;11
13027;NZZ_1993_04_03_a65_seg1_s23;Es wäre Ausdruck einer sehr verengten Optik , wollte man nun ein zugegebenermassen politisch wenig geschicktes , aber in völlig anderen internationalen Verhältnissen angesiedeltes Verhalten als Beurteilungskriterium für die zur Debatte stehende Modernisierung der Flugwaffe als sicherheitspolitische Investition in die Zukunft verwenden .;ADJD;wenig;15;Indef|Subst|-3|*4|*5|*6;PIAT;14
15083;NZZ_1993_04_03_a110_seg2_s5;"Seine Bereitschaft , ehemalige Sträflinge und Nachkommen von Sklaven an seinem neuen Reichtum teilhaben zu lassen , macht ihn bei den Grundbesitzern und Geschäftsleuten bald sehr unbeliebt ; als er auch noch politisch Partei für die ausgebeutete Bevölkerung ergreift , ist seinen Gegnern jedes Mittel recht , ihn loszuwerden .";ADJD;Partei;34;Reg|Acc|Sg|Fem;NN;33
17507;NZZ_1993_04_03_a168_seg6_s11;Und das wiederum heisst , dass Jelzin die Freunde der « Industrialisten » im Parlament politisch ausschalten muss .;ADJD;ausschalten;17;Full|-2;VVINF;16
18500;NZZ_1993_04_05_a5_seg8_s2;Nach den unumgänglichen Bekenntnissen zu Einheit , Islam , Recht , Sicherheit , Fortschritt und Pluralismus prangern die Sozialisten indirekt grundlegende Missstände an , etwa mit der Ablehnung von jeglichem Separatismus religiöser , ethnischer oder regionaler Art , weiter jeder politisch motivierten Gewalt .;ADJD;motiviert;42;Pos|Gen|Sg|Fem;ADJA;41
18584;NZZ_1993_04_05_a10_seg3_s2;Neben kriegerischen Zusammenstössen zwischen den Regierungstruppen Ministerpräsident Hun Sens und den Roten Khmer sowie politisch motivierten Gewalttaten hat in jüngerer Zeit vor allem die Zahl der Mordanschläge gegen Angehörige der vietnamesischen Minderheit im Lande drastisch zugenommen .;ADJD;motiviert;16;Pos|Dat|Pl|Fem;ADJA;15
24653;NZZ_1993_04_06_a42_seg9_s2;Seine Ideologiefeindlichkeit und seine Ablehnung des politisch engagierten Schreibens haben ihm noch vor wenigen Jahren - von Günter Grass - den Vorwurf eingetragen , das Establishment zu verteidigen .;ADJD;engagiert;8;Pos|Gen|Sg|Neut;ADJA;7
24974;NZZ_1993_04_06_a61_seg6_s11;Hier galt es nun , die Angelegenheit politisch zu beurteilen .;ADJD;beurteilen;10;Full|-2;VVINF;8
25020;NZZ_1993_04_06_a65_seg4_s1;"Aus aktuellem Anlass fasste Bundesrat Kaspar Villiger vor dem Freisinnig-Demokratischen Presseverband unter Leitung von NZZ-Redaktor Gottlieb F. Höpli seine Haltung in der Frage des Pilotenaustausches mit Südafrika in fünf Punkte zusammen : Damit sei keine Verletzung des Völkerrechts verbunden gewesen ; die militärisch-nachrichtendienstlichen Kontakte hätten in der damaligen Zeit einen Sinn gehabt ; hingegen seien diese Beziehungen als politisch problematisch einzustufen ; der Politik müsse in militärischen Belangen stets Vorrang zukommen ; mit dem Ziel , eine verbesserte Kontrolle auszuüben , habe er schon vor einiger Zeit die politische Führung im Militärdepartement verstärkt .";ADJA;Führung;90;Reg|Acc|Sg|Fem;NN;89
28725;NZZ_1993_04_07_a9_seg8_s3;Ähnliches gilt für Handels- und Industrieminister Heseltine , dessen eigenmächtiges und instinktloses Vorgehen beim Beschluss zur Schliessung von Kohlenminen - ein symbol- und geschichtsträchtiger und damit sehr heikler Bereich - sich politisch nicht halten liess und die Regierung zu einer peinlichen Kehrtwendung mit einem äusserst diskutablen Kompromiss zwang .;ADJD;halten;34;Full|-2;VVINF;32
28728;NZZ_1993_04_07_a9_seg8_s6;Doch andererseits wirkt er dadurch politisch recht blass .;ADJD;recht;7;Pos;ADJD;6
28868;NZZ_1993_04_07_a13_seg3_s1;Die spanische Regierungspartei , der Partido Socialista Obrero Español ( PSOE ) , sorgt dafür , dass die üblicherweise politisch eher laue Osterwoche ein potentiell explosives Drama bietet .;ADJD;lau;22;Pos|Nom|Sg|Fem;ADJA;20
28907;NZZ_1993_04_07_a15_seg6_s6;"Dann allerdings gibt es auch jene Intellektuellen , für die das Jahr 1989 vor allem einmal die Befreiung von der allgegenwärtigen Angst , die Freiheit des Gedankens und des Worts gebracht und Perspektiven eröffnet hat ; diese Bürger , die für demokratische Werte die wirtschaftliche Not selbst einer langen Übergangszeit gern in Kauf nehmen , sind indessen nicht zahlreich genug , um politisch ins Gewicht zu fallen .";ADJD;fallen;67;Full|-2;VVINF;63
33767;NZZ_1993_04_08_a26_seg6_s9;Präsident Mubarak hat in Washington auch eine politisch brisante Aussage zum Bombenanschlag auf das World Trade Center in New York wieder deutlich abgeschwächt .;ADJD;brisant;9;Pos|Nom|Sg|Fem;ADJA;8
33920;NZZ_1993_04_08_a31_seg10_s3;Der Sikh Gill teilt die Überzeugung des Chefministers , die Khalistan-Bewegung müsse kompromisslos zerschlagen werden , bevor man die berechtigten Anliegen der Sikhs politisch angehen könne .;ADJD;angehen;25;Full|-2;VVINF;24
42490;NZZ_1993_04_10_a84_seg8_s4;Die Kandidaten stehen sich politisch nahe , und in den Parteien scheinen die Animositäten , die vor vier Jahren das Klima belasteten , zu einem guten Teil verflogen , so dass die Bürgerlichen diesmal geschlossener auftreten .;ADJD;stehen;3;Full|3|Pl|Pres|Ind;VVFIN;5
43044;NZZ_1993_04_10_a91_seg7_s12;Jefferson baute zeit seines Lebens : politisch an den Vereinigten Staaten , architektonisch an vielen verschiedenen Bauwerken .;ADJD;bauen;2;Full|3|Sg|Past|Ind;VVFIN;7
43125;NZZ_1993_04_10_a92_seg5_s2;In der Mitte des 18. Jahrhunderts besass Grossbritannien 13 dünn besiedelte , politisch wie wirtschaftlich wenig bedeutende Kolonien am Rande des damals noch kaum erforschten Landes , das im europäischen Bewusstsein eine höchst untergeordnete Rolle spielte .;ADJD;wirtschaftlich;15;Pos;ADJD;13
45345;NZZ_1993_04_10_a144_seg3_s16;Und politisch begründet sind auch die Sorgen , die sich der jüngste Oppermann , Martins siebzehnjähriger Sohn Barthold , Unterprimaner eines Berliner Gymnasiums , in jüngster Zeit machen muss .;ADJD;begründen;3;Full|Psp;VVPP;2
47926;NZZ_1993_04_10_a186_seg10_s3;Dieser betont , ausschlaggebend sei in wirtschaftlicher Hinsicht die Sicherheit des diskriminierungsfreien Zugangs zum westeuropäischen Binnenmarkt , politisch die vollberechtigte Teilnahme an den Brüsseler Entscheidungen , die allein durch die EG-Mitgliedschaft gewährleistet werden könne .;ADJD;.;35;Pun|Sent;$.;18
48250;NZZ_1993_04_10_a202_seg11_s12;Und dass der neue Regierungschef , der sich in seiner Regierungserklärung gleich mehrfach auf das Erbe von Charles de Gaulle und George Pompidou berief , dem neuen Wirtschaftsminister inzwischen auch den Vorsitz in der « Direction des relations économiques extérieures » ( DEER ) übertrug , bestätigt von neuem die proeuropäische Grundhaltung von Frankreichs neuer bürgerlicher Regierung - ein Umstand , der künftig zweifellos cohabitation und Zusammenarbeit mit dem politisch vereinsamten , sozialistischen Staatschef Mitterrand erleichtert .;ADJD;vereinsamt;71;Pos|Dat|Sg|Masc;ADJA;70
50543;NZZ_1993_04_13_a63_seg4_s6;Dass Edmonds bei seinem schwungvollen Rückgriff auf die Literatur im Falle Stalins das Klischee der durch familiäre Tragik verhärteten Autokratenseele streift und dass er sich damit begnügt , Hitler als politisch begabten , aber ungebildeten Langeweiler zu zeichnen , muss man nicht weiter tragisch nehmen .;ADJD;begabt;32;Pos|Nom|Pl|Neut;ADJA;31
55610;NZZ_1993_04_14_a1_seg4_s1;Nach einer in der Hauptstadt von Restjugoslawien verbreiteten Einschätzung haben die Sanktionen bisher zwar eine empfindliche Verschlechterung der Lebensverhältnisse herbeigeführt , politisch haben sie jedoch eher eine Solidarisierung zugunsten des serbischen Präsidenten , aber auch der Serbischen Radikalen Seseljs , des rechtsextremistischen Rivalen Milosevics , bewirkt .;ADJD;haben;23;Haben|3|Pl|Pres|Ind;VAFIN;22
55969;NZZ_1993_04_14_a18_seg6_s7;Eine Sprecherin des Weissen Hauses erklärte dazu am Montag , dass der pensionierte General John W. Vessey , der kommende Woche im Auftrag des Präsidenten nach Hanoi reisen wird , das politisch brisante Thema mit seinen vietnamesischen Gesprächspartnern diskutieren werde .;ADJD;brisant;33;Pos|Acc|Sg|Neut;ADJA;32
57870;NZZ_1993_04_14_a86_seg2_s28;Südwest 3 , 23.05 Zwei Cheyenne auf dem Highway Amerikanischer Spielfilm ( 1988 ) von Jonathan Wacks Buddy Red Bow ist ein politisch aktiver junger Cheyenne .;ADJD;aktiv;24;Comp;ADJA;23
58815;NZZ_1993_04_14_a107_seg8_s7;Vor einem solchen Hintergrund nehmen die westlichen Hilfeleistungen zugunsten des marktwirtschaftlichen Reformprozesses in Mittel- und Osteuropa , so wichtig sie politisch und anderweitig auch sind , einen vergleichsweise bescheidenen Platz ein .;ADJD;und;22;Coord|-2;KON;21
60315;NZZ_1993_04_15_a25_seg3_s2;Schmidt hatte bis vor kurzem noch erklärt , dass das Liberale Forum politisch noch zuwenig verankert sei und es deshalb nicht sinnvoll wäre , sich jetzt schon in einen Wahlkampf zu stürzen .;ADJD;verankern;16;Full|Psp;VVPP;13
60327;NZZ_1993_04_15_a25_seg5_s8;Mit dem erklärten elitären Ziel , vor allem politisch Anspruchsvolle ansprechen zu wollen , kann das Liberale Forum wohl am ehesten damit rechnen , in urbanen Regionen Fuss zu fassen .;ADJD;ansprechen;11;Full|-2;VVINF;9
60596;NZZ_1993_04_15_a37_seg6_s15;"Laut seinen verlässlichen Angaben sind im vergangenen Jahr in der Türkei 2933 Personen Opfer politisch motivierter Gewalt geworden ; rund 700 davon waren Angehörige der Sicherheitskräfte , etwa 950 entstammten den Reihen der separatistischen Kurdischen Arbeiterpartei ( PKK ) , und 360 Tote weist die Kategorie der ungeklärten politischen Morde auf .";ADJA;Mord;50;Reg|Gen|Pl|Masc;NN;49
60597;NZZ_1993_04_15_a37_seg6_s16;Rund dreiviertel der politisch bedingten Todesfälle ereigneten sich im östlichen Teil des Landes , was mit dem ungelösten Kurdenproblem in direktem Zusammenhang steht .;ADJD;bedingt;5;Pos|Gen|Pl|Masc;ADJA;4
64497;NZZ_1993_04_15_a170_seg9_s2;Dies ist einerseits die Konsequenz generell unwirtschaftlicher Produktion , anderseits die Konsequenz einer volkswirtschaftlichen Struktur , die politisch vorgegeben war und an den Bedürfnissen der Bevölkerung vorbeiproduzierte .;ADJD;vorgeben;19;Full|Psp;VVPP;18
64513;NZZ_1993_04_15_a170_seg13_s6;Diese Entwicklung ist politisch nicht mehr rückgängig zu machen .;ADJD;machen;9;Full|-2;VVINF;4
65356;NZZ_1993_04_16_a16_seg6_s24;Die Einsatzplaner hoffen jedenfalls , dass ihnen der politisch zweifelhafte « Erfolg » eines Abschusses erspart bleibt .;ADJD;zweifelhaft;10;Pos|Nom|Sg|Masc;ADJA;9
65460;NZZ_1993_04_16_a20_seg2_s9;Das neue Gesetz soll sicherstellen , dass aus den nächsten Wahlen ein politisch handlungsfähiges Parlament mit eindeutigen Mehrheitsverhältnissen hervorgeht .;ADJD;handlungsfähig;14;Pos|Acc|Sg|Neut;ADJA;13
65677;NZZ_1993_04_16_a29_seg2_s8;Wo sie selber betroffen ist , schliesst sie vor der Justitia die Augen und entscheidet rein politisch .;ADJD;entscheiden;15;Full|3|Sg|Pres|Ind;VVFIN;17
65678;NZZ_1993_04_16_a29_seg2_s9;Etwa nach dem Grundsatz : was politisch sein muss , darf das Recht nicht vereiteln .;ADJD;sein;8;Sein|-2;VAINF;7
65679;NZZ_1993_04_16_a29_seg2_s10;Früher galt die Maxime : was rechtlich unzulässig ist , ist politisch falsch .;ADJD;falsch;13;Pos;ADJD;12
66494;NZZ_1993_04_16_a66_seg9_s5;Wenn diese Situation einmal eintritt , dann hat der Staat nur zwei Möglichkeiten , die fehlenden finanziellen Mittel zu beschaffen : Entweder greift er auf die alten Steuern zurück , was kaum im Sinne der ökologischen Steuerreform sein dürfte , abgesehen davon , dass Änderungen im bestehenden Steuersystem zuungunsten der Steuerzahler ( zu Recht ) politisch schwer zu verwirklichen sind .;ADJD;schwer;57;Pos;ADJD;56
67131;NZZ_1993_04_16_a83_seg2_s9;Am ehesten entspricht die Wahl von Maciej Ilowiecki der ursprünglichen Absicht , politisch unabhängige Autoritäten des öffentlichen Lebens in diese Körperschaft zu berufen .;ADJD;unabhängig;14;Pos|Acc|Pl|Fem;ADJA;13
68983;NZZ_1993_04_16_a156_seg4_s4;Die Unternehmen , die nicht in diese neue Gesellschaft eingebracht werden , sollen verkauft oder - im Falle der finanziellen , rentabilitätsmässigen oder politisch motivierten Nichtprivatisierbarkeit - direkt der Muttergesellschaft IRI unterstellt werden .;ADJD;motiviert;25;Pos|Gen|Sg|Fem;ADJA;24
70508;NZZ_1993_04_17_a20_seg2_s3;Ob die politisch und wirtschaftlich unter Druck geratene Regierung Meciar in dieser Atmosphäre zur Unterzeichnung des Besitzausgleichs mit den Tschechen bereit sein wird , ist mittlerweilen eine offene Frage .;ADJD;und;4;Coord|-2;KON;3
70549;NZZ_1993_04_17_a21_seg8_s3;Während das Hauptziel dabei stets die Förderung der französischen Identität ist , so bleibt das mehr oder weniger harmonische Verhältnis zur englischsprachigen Minderheit - die in der Vergangenheit wirtschaftlich und politisch tonangebend war - in der politischen Psychologie Quebecs nicht nur ein wichtiger Nebenzweck des Hauptziels .;ADJA;Psychologie;38;Reg|Dat|Sg|Fem;NN;37
71267;NZZ_1993_04_17_a46_seg3_s9;Für den Direktor der AGVA , Rolf Eichenberger , steht dem Feuerwehrgesetz ein « politisch heikler Hosenlupf » bevor .;ADJD;heikel;16;Pos|Nom|Sg|Masc;ADJA;15
71518;NZZ_1993_04_17_a50_seg11_s26;Im Falle einer Annahme müsste ein gesetzlicher Rahmen definiert werden , der politisch natürlich wieder umstritten wäre .;ADJD;sein;17;Sein|3|Sg|Past|Subj;VAFIN;13
74912;NZZ_1993_04_17_a120_seg2_s2;Seit 1985 ist die Abteilung Kultur und Gesellschaft des Schweizer Fernsehens DRS darum bemüht , zum Karfreitag eine Besinnung beizusteuern , deren Gestaltung einem Schriftsteller der Gegenwart , zumeist einem politisch wachen , gesellschaftskritischen Mitdenker der Zeit , anvertraut wird .;ADJD;wach;32;Pos|Dat|Sg|Masc;VVFIN;31
76965;NZZ_1993_04_19_a18_seg9_s6;Die Tatsache , dass auch das zweite Geschworenengericht zwei der vier angeklagten Polizisten freigesprochen hat , nährt zwar einerseits den Verdacht , dass es sich bei diesem Verdikt um einen politisch motivierten Kompromiss handelt .;ADJD;motiviert;32;Pos|Acc|Sg|Masc;ADJA;31
77059;NZZ_1993_04_19_a23_seg2_s7;Im August 1990 hatte er die Regierung von Benazir Bhutto mit der Begründung entlassen , sie sei politisch unfähig und korrupt .;ADJD;unfähig;19;Pos;ADJD;18
77420;NZZ_1993_04_19_a39_seg2_s17;Nach dem « polnischen März » 1968 und der nachfolgenden politisch verbrämten antisemitischen Hetze ( « Zionistenpogrome » ) , verlor er seinen Lehrstuhl und emigrierte .;ADJD;verbrämt;12;Pos|Dat|Sg|Fem;ADJA;11
77530;NZZ_1993_04_19_a42_seg4_s54;Unverhüllt zutage tritt dieses Muster dort , wo über den zunehmenden Rassismus nachgedacht und die politisch nahezu beliebig instrumentalisierbare These verfochten wird , ein Antirassismus , der die Differenzen überbetone , alimentiere den Rassismus .;ADJD;--;19;Pos|Acc|Sg|Fem;ADJA;16
77753;NZZ_1993_04_19_a49_seg8_s11;Eine wirksame Luftverteidigung sei deshalb nicht nur militärisch , sondern auch politisch notwendig .;ADJD;notwendig;13;Pos;ADJD;12
80752;NZZ_1993_04_19_a152_seg6_s3;Grundsätzlich bestehen zwei entgegengesetzte und unvereinbare Positionen , von denen die eine eher politisch und die andere überwiegend ökonomisch ausgerichtet ist .;ADJD;und;15;Coord|-2;KON;14
81875;NZZ_1993_04_20_a23_seg8_s8;Damit anerkennt er , dass Sharif gerade in diesem politisch dominierenden Gliedstaat noch immer über eine solide Machtbasis verfügt .;ADJD;dominierend;11;Pos|Acc|Sg|Masc;ADJA;10
82395;NZZ_1993_04_20_a47_seg3_s6;Da diese heute zu rund 40 Prozent aus Kernenergie stammt , ist auch rechtzeitig zu überlegen , wie deren Nutzung technisch , rechtlich und politisch auch künftig möglich ist .;ADJD;künftig;27;Pos;ADJD;25
82484;NZZ_1993_04_20_a50_seg8_s3;Mit drei sich politisch nahestehenden Kandidaten für den Staatsrat und - im Gegensatz zu 1989 - in allen Bezirken verbundenen Listen für den Grossen Rat präsentierten sich die Liberalen und Radikalen als politische Kräfte , die willens sind , gemeinsam und effizient die Geschäfte des Kantons in die Hand zu nehmen .;ADJA;Kraft;34;Reg|Nom|Pl|Fem;NN;33
82558;NZZ_1993_04_20_a55_seg8_s6;Der Hinweis auf die Abstimmung über eine Erhöhung des Benzinzollzuschlags kam mehrmals , in Turkmenistan etwa gleich zu Beginn und im Kontrast zur dortigen , politisch motivierten Gratisabgabe von Strom , Wasser und Gas .;ADJD;motiviert;27;Pos|Dat|Sg|Fem;ADJA;26
85815;NZZ_1993_04_21_a7_seg8_s5;Die abschätzige Meinung , die einen Sturm der Entrüstung entfachte , war nicht nur politisch höchst ungeschickt , sondern ist auch sachlich völlig falsch , was allein schon Namen wie Bartók und Kodály belegen .;ADJD;ungeschickt;17;Pos;ADJD;15
85963;NZZ_1993_04_21_a15_seg8_s11;Verschone man sie , weil sie politisch unbedeutend seien , während Modrow noch im Bundestag sitze ?;ADJD;unbedeutend;8;Pos;ADJD;7
89588;NZZ_1993_04_21_a150_seg13_s3;Er arbeitete politisch naiv erst mit den Nationalsozialisten und nach dem Krieg mit den Kommunisten bei Versuchen der raumplanerischen Umsetzung seiner Theorie in Mittel- und Osteuropa zusammen .;ADJD;naiv;4;Pos;ADJD;3
90466;NZZ_1993_04_21_a194_seg2_s19;Befremdlich allerdings , dass der politisch sonst so engagierte Musiker zu seiner Anti-Apartheids-Hymne « Biko » , die heute wohl aktueller denn je ist , nichts zu sagen hatte - klang sie deshalb so deprimiert ?;ADJD;engagiert;9;Pos|Nom|Sg|Masc;ADJA;6
91181;NZZ_1993_04_22_a24_seg6_s3;Zum einen verhinderte ein interner Streit eine politisch wirksame Reaktion auf diesen sogenannten Fall Filesa .;ADJD;wirksam;9;Pos|Acc|Sg|Fem;ADJA;8
91703;NZZ_1993_04_22_a52_seg3_s8;Es geht bei politisch polizeilichen Massnahmen tatsächlich um einen sehr heiklen Bereich .;ADJD;polizeilich;5;Pos|Dat|Pl|Fem;ADJA;4
91949;NZZ_1993_04_22_a64_seg18_s10;An dieser Strategie und nicht an augenblicklichen , politisch motivierten taktischen Schachzügen ist die Gruppe für eine Schweiz ohne Armee zu messen .;ADJD;motiviert;10;Pos|Acc|Pl|Masc;ADJA;9
96405;NZZ_1993_04_22_a221_seg2_s13;Man erinnert sich , dass die Regierung seit dem Jahre 1990 bei jeder Budgetberatung immer dringender aufgefordert wurde , so rasch wie möglich ein Massnahmenpaket zur Sanierung des Finanzhaushaltes vorzulegen und politisch zur Diskussion zu stellen .;ADJD;stellen;36;Full|-2;VVINF;32
96780;NZZ_1993_04_23_a10_seg6_s12;Erinnert wird auch an die Millionen von Menschen anderer gesellschaftlicher Gruppen , die in jenen Jahren systematisch verfolgt und vernichtet wurden , wie Zigeuner , Homosexuelle , Zeugen Jehovas , sowjetische Kriegsgefangene , politisch Dissidente und geistig Behinderte .;ADJD;--;35;Reg|Acc|Pl|Neut;NN;34
102303;NZZ_1993_04_23_a234_seg13_s2;Ob ihre Vorschläge politisch auch opportun und durchsetzbar sind , ist eine andere Frage .;ADJD;opportun;6;Pos;ADJD;4
102827;NZZ_1993_04_24_a2_seg8_s5;Die Lage erweist sich für Albanien vor allem deshalb als so schwierig , weil es ökonomisch vom südlichen Nachbarland abhängt , denn es ist in erster Linie das Geld der rund 200 000 Albaner , die meist illegal in Griechenland arbeiten , welches die Wirtschaft des Landes einigermassen am Leben erhält , ein Umstand , den Athen nach Auffassung vieler Albaner politisch ausnützt .;ADJD;ausnützen;63;Full|3|Sg|Pres|Ind;VVFIN;62
104024;NZZ_1993_04_24_a52_seg6_s5;Die FDP-Delegierten stellten in der oppositionslos verabschiedeten Resolution fest , « dass die SPS einmal mehr einen mühsam erarbeiteten Kompromiss in Frage stellt und auf dem Buckel der Langzeitarbeitslosen politisch Propaganda betreibt » .;ADJD;betreiben;32;Full|3|Sg|Pres|Ind;VVFIN;30
104335;NZZ_1993_04_24_a59_seg2_s33;In der Zwischenzeit soll nach dem Januar-Konzept des Bundesrates innenpolitisch reformiert werden , um aussen ( wirtschafts ) politisch mehr Handlungsspielraum zu gewinnen .;ADJD;mehren;20;Indef|Attr|-3|*4|*5|*6;PIAT;19
104570;NZZ_1993_04_24_a64_seg6_s2;"Ihr wahrnehmendes Subjekt ist der Ich-Erzähler des Romans , der zugleich als erlebendes Ich des von ihm erzählten Romans konzipiert ist : ein junger klassenbewusster und politisch engagierter Arbeiter , der im illegalen antifaschistischen Widerstand aktiv ist und sich eben , im September 1938 , als Mitglied der geschlagenen Interbrigadisten auf dem Rückzug vor den Franco-Truppen befindet ; zunächst zeigt ihm ein Freund vor der Abfahrt der Lastwagenkolonne in Valencia eine Reproduktion des Bildes , eine Woche später sieht er bei einem Zwischenaufenthalt in Paris das Original im Louvre .";ADJD;engagiert;28;Pos|Nom|Sg|Masc;ADJA;27
108851;NZZ_1993_04_24_a140_seg6_s6;Amato hatte das Pech , von Andreotti eine in wirtschaftspolitischer Hinsicht allzu locker geführte Regierung übernehmen zu müssen und dazu noch einer Partei anzugehören , die dann , während seiner Amtszeit , politisch demontiert wurde .;ADJD;demontieren;34;Full|Psp;VVPP;33
109214;NZZ_1993_04_24_a160_seg2_s38;Sie lassen sich , wenn politisch erwünscht , zu regional- , struktur- und umweltpolitischen Zwecken variieren , etwa zugunsten von Berggebieten , von kleineren und mittleren Betrieben oder von besonderen ökologischen Verhaltensweisen .;ADJD;erwünscht;7;Pos;ADJD;6
111961;NZZ_1993_04_26_a89_seg6_s9;Das Ergebnis der Theaterabstimmung war schliesslich wohl auch eine Absage an all jene , die unter dem wohlfeilen Vorwand des Sparens , politisch Unbequemes und Missliebiges durch einen finanziellen Aderlass zu schwächen oder gar zu verhindern versuchen .;ADJD;Unbequeme;24;Reg|Acc|Sg|Neut;NN;23
117134;NZZ_1993_04_26_a240_seg6_s17;Eine drastische Erhöhung des Zinsniveaus zur Verteidigung der Währung wird in Marktkreisen als politisch und wirtschaftlich unrealistisch angesehen , und die Devisenreserven der Notenbank scheinen während der vergangenen Woche bereits kräftig reduziert worden zu sein .;ADJD;und;15;Coord|-2;KON;14
117194;NZZ_1993_04_26_a244_seg3_s1;Mit der Frage nach den Strategien für ein wirtschaftlich und politisch stabiles Europa haben sich Referenten und rund 150 Teilnehmer eines vom in Grossbritannien beheimateten Informatikanbieters ICL organisierten Symposiums keine leichte Aufgabe gestellt .;ADJD;und;10;Coord|-2;KON;11
117204;NZZ_1993_04_26_a244_seg5_s6;Dem Postulat nach einer Öffnung der EG als Voraussetzung zur Bildung eines politisch stabilen und wirtschaftlich starken Europas standen die Industrievertreter eher skeptisch gegenüber .;ADJD;stabil;14;Pos|Gen|Sg|Masc;ADJA;13
117799;NZZ_1993_04_27_a4_seg2_s2;Ciampi ist politisch ungebunden , gilt als Verfechter der Währungsstabilität und wird dem von Scalfaro entworfenen Idealbild des Regierungschefs vor allem im Hinblick auf seine wirtschaftlichen Kompetenzen gerecht .;ADJD;ungebunden;4;Pos;ADJD;3
117871;NZZ_1993_04_27_a8_seg5_s3;Beim ersten Punkt ist Präsident Clinton den politisch ausserordentlich rührigen Organisationen der Homosexuellen , die ihn im Wahlkampf mit erheblichen finanziellen Mitteln unterstützt hatten , bereits weit entgegengekommen .;ADJD;rührig;10;Pos|Dat|Pl|Fem;ADJA;8
