;ID-NZZ;sentence;Funktion-Hit;Head;ID-Head;Meta-Kopf;Function-Head;ID-Token
199882;NZZ_1993_08_17_a157_seg6_s10;Ebenfalls selten sind in Zürich alte , ökologisch wertvolle Trockenmauern .;ADJD;wertvoll;9;Pos|Nom|Pl|Fem;ADJA;8
200836;NZZ_1993_08_18_a45_seg11_s2;Damit wird ein aufrechterhaltbares Wirtschaftswachstum ( sustainable growth ) ökologisch erst ermöglicht .;ADJD;ermöglichen;12;Full|Psp;VVPP;10
203365;NZZ_1993_08_19_a4_seg13_s9;Die Übung ist nach Ansicht von Stefan Rist , Agronom an der Universität von Cochabamba , nicht nur sinnlos , sondern auch ökologisch gefährlich , denn der karge Boden von Mizque kann seine Bevölkerung gar nicht mehr ernähren .;ADJD;gefährlich;24;Pos;ADJD;23
204333;NZZ_1993_08_19_a59_seg4_s2;Nach einem Blick auf eine Weltlage , die von tiefer Instabilität geprägt sei , sowohl wirtschafts- wie sicherheitspolitisch , aber auch ökologisch und sozial , und bedauernden Worten über das schweizerische EWR-Nein vergangenen Dezember meldete er aber auch Positives .;ADJD;und;23;Coord|-2;KON;22
208434;NZZ_1993_08_20_a64_seg4_s6;So gibt es ethisch und ökologisch motivierte Ausschlussgründe , wenn die Verwertung der Erfindung gegen die Würde des Menschen , gegen die persönliche Freiheit oder die Würde der Kreatur verstösst oder wenn sie die Umwelt einschliesslich der biologischen Vielfalt ernsthaft gefährdet .;ADJD;motiviert;7;Pos|Acc|Pl|Masc;ADJA;6
208453;NZZ_1993_08_20_a64_seg8_s3;Aber auch ökologisch motivierte Befürchtungen , wonach durch die Freisetzung von gentechnisch veränderten Organismen die Umwelt gefährdet und die Artenvielfalt bedroht werde , sind im Bericht aufgegriffen sowie entwicklungspolitische Warnungen , eine Patentierung von veredelten Sorten verstärke das Nord-Süd-Gefälle .;ADJD;motiviert;4;Pos|Acc|Pl|Fem;ADJA;3
210030;NZZ_1993_08_21_a2_seg9_s9;Eine realistische Lösung des Problems hat das Projekt Agruco einem Bauern abgeschaut : Nimmt er während der Trockenzeit nur einzelne Tiere von der Weide und mästet er diese während dieser Zeit mit Heu zur Schlachtreife , so ist dies für ihn wirtschaftlich interessant und ökologisch obendrein vertretbar .;ADJD;und;44;Coord|-2;KON;45
226291;NZZ_1993_08_26_a54_seg3_s1;Bern , 25. Aug. ( sda ) Wenn Milchkontingente verkauft oder vermietet werden , dann sollen sie an ökologisch produzierende Betriebe gehen .;ADJD;produzierend;20;Pos|Acc|Pl|Masc;ADJA;19
243053;NZZ_1993_07_31_a60_seg12_s5;Dieser soll Architekten und Planern standardisierte Grundlagen für ihre ökologisch relevanten Entscheidungen vermitteln .;ADJD;relevant;11;Pos|Acc|Pl|Fem;ADJA;10
254499;NZZ_1993_12_02_a37_seg14_s5;Immerhin hat die Kommission versucht , diesen etwas ökologisch aufzubessern , allerdings auch äusserst problematische Bestimmungen aufgenommen , etwa bezüglich Aufweichung des bäuerlichen Bodenrechts .;ADJD;aufbessern;10;Full|zu;VVIZU;9
254514;NZZ_1993_12_02_a37_seg18_s3;Die neue Landwirtschaftspolitik muss europa- und Gatt-verträglich , ökologisch und für die Bundeskasse tragbar sein .;ADJD;und;10;Coord|-2;KON;9
270720;NZZ_1993_12_04_a108_seg2_s3;Um dieses Ziel zu erreichen , schlagen die Experten eine ökologisch motivierte Änderung des Steuersystems vor .;ADJD;motiviert;12;Pos|Acc|Sg|Fem;ADJA;11
282891;NZZ_1993_12_07_a192_seg4_s4;Die Landschaft in Fischenthal ist reich strukturiert und ökologisch vielfältig .;ADJD;vielfältig;10;Pos;ADJD;9
290945;NZZ_1993_12_09_a116_seg2_s1;hc. Dass ein laufendes Erweitern des Pistenangebotes und ein technisches Erschliessen der letzten noch unberührten Bergwinkel ökologisch wie auch wirtschaftlich in die Sackgasse führen , hat in neuerer Zeit auch das Land Salzburg erkannt .;ADJD;wirtschaftlich;20;Pos;ADJD;17
295479;NZZ_1993_12_10_a84_seg2_s5;Das revidierte Gesetz ermögliche eine ökonomisch und ökologisch sinnvolle Entwicklung dieses für die Schweiz lebenswichtigen Verkehrszweiges .;ADJD;sinnvoll;9;Pos|Acc|Sg|Fem;ADJA;8
295822;NZZ_1993_12_10_a96_seg11_s10;Mit neuen Bauten und urbanistischen Planungen - darunter ein ökologisch orientierter Berliner Hochhausentwurf von Sauerbruch und Hutton sowie Hans Kollhoffs Projekt für den Alexanderplatz - macht das Jahrbuch « Centrum » 32 vertraut .;ADJD;orientiert;11;Pos|Nom|Sg|Masc;ADJA;10
300173;NZZ_1993_12_11_a2_seg10_s1;Die betroffenen Holzunternehmen haben sich jedoch rasch auf die neue Lage eingestellt und betreiben den illegalen Raubbau der beschriebenen Art nunmehr in dem , verglichen mit Pará ökologisch noch weitgehend intakten Amazonas-Teilstaat Acre .;ADJD;intakt;31;Pos|Acc|Sg|Masc;ADJA;28
300604;NZZ_1993_12_11_a22_seg10_s5;Er träumt von einem ökologisch vertretbaren , exklusiven Angebot im Stil von Zeltlagern , allerdings mit Fünf-Stern-Komfort .;ADJD;vertretbar;6;Pos|Dat|Sg|Neut;ADJA;5
324313;NZZ_1993_12_16_a56_seg4_s6;Und doch sollte man den Haushalt wieder ins Gleichgewicht bringen , denn nur ein reiches Gemeinwesen kann sozial , ökologisch und sicher sein .;ADJD;und;21;Coord|-2;KON;20
345700;NZZ_1993_12_21_a102_seg7_s2;Ohne Förderung der bäuerlichen Wirtschaft und der Diversifikation kommt es zur Abwanderung in städtische Slums oder landwirtschaftliche Randgebiete ( Savannen , Berge , Wälder ) , also in Zonen mit ( hygienisch und ökologisch ) prekären Lebensgrundlagen .;ADJD;und;33;Coord|-2;KON;34
346924;NZZ_1993_12_21_a168_seg6_s4;Abschliessend erklärte Willy Küng , er wolle als « Kandidat der CSP » dem wachsenden Populismus weiterhin eine sozial-liberale und ökologisch ausgerichtete Politik entgegensetzen .;ADJD;ausgerichtet;22;Pos|Acc|Sg|Fem;ADJA;21
351693;NZZ_1993_12_22_a167_seg13_s6;Auf Grund neuer Anbaumethoden und neuer agrarpolitischer Lenkungsmassnahmen ( Beiträge für integrierte Produktion , Biolandbau und andere ökologisch gebundene Beiträge ) ist zu erwarten , dass der Verbrauch solcher Hilfsstoffe abnehmen wird .;ADJD;gebunden;19;Pos|Acc|Pl|Masc;ADJA;18
372220;NZZ_1993_12_28_a163_seg13_s6;Auf Grund neuer Anbaumethoden und neuer agrarpolitischer Lenkungsmassnahmen ( Beiträge für integrierte Produktion , Biolandbau und andere ökologisch gebundene Beiträge ) ist zu erwarten , dass der Verbrauch solcher Hilfsstoffe abnehmen wird .;ADJD;gebunden;19;Pos|Acc|Pl|Masc;ADJA;18
381998;NZZ_1993_02_01_a48_seg6_s2;Die Zerlegung von Geräten in verwertbare und schadstoffhaltige Bauteile wird als notwendig und sinnvoll erachtet , es wird jedoch ausdrücklich vor ökologisch unnötigen und kostspieligen Fraktionierungsschritten gewarnt .;ADJD;unnötig;23;Pos|Dat|Pl|Masc;ADJA;22
382000;NZZ_1993_02_01_a48_seg6_s4;Das heisst , es lohnt sich weder finanziell noch ökologisch , einzelne Abfallfraktionen weiter zu säubern , wenn für die dabei anfallenden Materialien trotz ihrer Reinheit kein Absatzmarkt besteht und sie letztlich doch auf eine Deponie verbracht werden müssen .;ADJD;säubern;16;Full|-2;VVINF;10
382009;NZZ_1993_02_01_a48_seg8_s8;In Handarbeit werden dabei mengenmässig relevanten und ökologisch problematischen Geräteteile demontiert .;ADJD;und;7;Coord|-2;KON;8
392069;NZZ_1993_02_03_a59_seg7_s6;Auf dem Gebiet der Forschung und Entwicklung von ökologisch unbedenklichen Baustoffen werden grosse Anstrengungen unternommen .;ADJD;unbedenklich;10;Pos|Dat|Pl|Masc;ADJA;9
402289;NZZ_1993_02_05_a70_seg2_s11;Die Swissaid beteiligt sich an der Opposition gegen die von der Regierung geförderte Verbreitung einer ökologisch zerstörerischen Landnutzung , unterstützt aber auch konkret die Anpflanzung von Bäumen , namentlich Akazien , zum Schutz des Bodens und zur Bewahrung einer vielfältigen Land- und Forstwirtschaft .;ADJD;zerstörerisch;17;Pos|Gen|Sg|Fem;ADJA;16
427774;NZZ_1993_02_10_a189_seg3_s6;Nach Ansicht des Komitees würden mit der Wahl Daniel Vischers zukunftsgerichtete , sozial und ökologisch vertretbare Lösungen im Regierungsrat mehr Gewicht erhalten .;ADJD;und;14;Coord|-2;KON;15
428906;NZZ_1993_02_11_a51_seg7_s2;Realisiert werden soll eine ökologisch orientierte Überbauung .;ADJD;orientiert;6;Pos|Nom|Sg|Fem;ADJA;5
429171;NZZ_1993_02_11_a63_seg2_s3;Nach dem EWR-Nein vom 6. Dezember wolle man jetzt « erst recht » Brücken bauen , betonte der Aargauer Baudirektor Thomas Pfisterer am Montag an einer Pressekonferenz in Stein ( Aargau ) Ziel des vom Kanton Aargau und vom Regionalverband Hochrhein-Bodensee beschlossenen Pilotprojekts « Strukturmodell Hochrhein » sei eine raumplanerische Grundlage zur Schaffung günstiger wirtschaftlicher Rahmenbedingungen sowie für eine ökologisch verträgliche Raumentwicklung .;ADJD;verträglich;61;Pos|Acc|Sg|Fem;ADJA;60
429379;NZZ_1993_02_11_a77_seg8_s4;Es heisst zwar , dass eine Energiesteuer einen genügend hohen Abgabesatz mit sich bringen müsste , damit sie ökologisch wirksam wäre .;ADJD;wirksam;20;Pos;ADJD;19
451020;NZZ_1993_02_16_a39_seg6_s13;Doch sollten sie im Ringen um ihre Identität und ihre Rechte unterstützt werden , im Blick auf eine sozial und ökologisch sinnvolle Entwicklung der Region .;ADJD;und;20;Coord|-2;KON;21
452167;NZZ_1993_02_16_a101_seg2_s12;Gefördert werden sollten ökologisch und sozial sinnvolle , ausführungsreife Projekte .;ADJD;und;5;Coord|-2;KON;4
456996;NZZ_1993_02_17_a53_seg21_s3;Der grundsätzliche Paradigmenwechsel einer CO 2 -Entsorgungsstrategie besteht darin , dass ein Mehreinsatz an fossilen Brennstoffen zu einem geringeren Treibhauseffekt , das heisst zu einem ökologisch günstigeren Umwelteffekt führt .;ADJD;günstig;27;Comp|Dat|Sg|Masc;ADJA;26
457279;NZZ_1993_02_17_a63_seg6_s3;Bei den Ökobeiträgen sollten nur « ökologisch relevante Kriterien » zum Zuge kommen .;ADJD;relevant;8;Pos|Nom|Pl|Neut;ADJA;7
471350;NZZ_1993_02_19_a236_seg4_s4;Auch dieses Gebiet wurde aus dem Moorlandschaftsperimeter entlassen , obwohl es im Inventarentwurf hiess , die Realisierung dieses Bauprojektes käme der weitgehenden Zerstörung einer moornahen , landschaftlich und ökologisch äusserst empfindlichen Landschaftskammer gleich .;ADJD;empfindlich;31;Pos|Gen|Sg|Fem;ADJA;29
473107;NZZ_1993_02_20_a70_seg4_s2;Die « Erklärung von Bern » , die Arbeitsgemeinschaft schweizerischer Entwicklungsorganisationen , die Gesellschaft für bedrohte Völker und Greenpeace glauben laut einer Pressemitteilung nicht daran , dass das Narmada-Projekt auf eine sozial und ökologisch sinnvolle Weise verbessert werden kann , und appellieren an den Bundesrat , eine weitere Finanzierung auf jeden Fall abzulehnen .;ADJD;sinnvoll;35;Pos|Acc|Sg|Fem;ADJA;34
478562;NZZ_1993_02_20_a218_seg4_s4;Von der marxistisch-leninistischen Ideologie ohne Bruch zu einer hauptsächlich ökologisch orientierten Bewegung ?;ADJD;orientiert;11;Pos|Dat|Sg|Fem;ADJA;10
478585;NZZ_1993_02_20_a218_seg8_s1;Er gehört innerhalb der GP nicht zu den hauptsächlich ökologisch ausgerichteten Kräften .;ADJD;ausgerichtet;11;Pos|Dat|Pl|Fem;ADJA;10
485021;NZZ_1993_02_23_a59_seg4_s2;Die « Erklärung von Bern » , die Arbeitsgemeinschaft schweizerischer Entwicklungsorganisationen , die Gesellschaft für bedrohte Völker und Greenpeace glauben laut einer Pressemitteilung nicht daran , dass das Narmada-Projekt auf eine sozial und ökologisch sinnvolle Weise verbessert werden kann , und appellieren an den Bundesrat , eine weitere Finanzierung auf jeden Fall abzulehnen .;ADJD;sinnvoll;35;Pos|Acc|Sg|Fem;ADJA;34
489436;NZZ_1993_02_24_a57_seg4_s1;Ökonomisch und ökologisch optimale Energiewandler;ADJD;und;2;Coord|-2;KON;3
491599;NZZ_1993_02_24_a135_seg9_s6;Der Verbrauch von Viskose dürfte in Zukunft wegen ihrer ökologisch bedenklichen Herstellungsweise stark zurückgehen .;ADJD;bedenklich;11;Pos|Gen|Sg|Fem;ADJA;10
495062;NZZ_1993_02_25_a56_seg3_s4;"Lenkungsabgaben - so die Quintessenz der BHK - vertragen sich nicht mit fiskalischen Zielsetzungen ; entweder bringe eine Abgabe ökologische Erfolge ( also die Reduktion der Emissionen und damit des Steuersubstrates ) , dann nütze sie fiskalisch ( als Einnahmequelle ) wenig ; oder eine Umweltabgabe sei fiskalisch motiviert , dann tauge sie ökologisch nichts .";ADJD;taugen;52;Full|3|Sg|Pres|Subj;VVFIN;54
509710;NZZ_1993_01_30_a115_seg4_s10;Der sozial und ökologisch verträglichen Marktwirtschaft gibt er Priorität vor anderen Wirtschaftsordnungen , und nicht zuletzt fordert er von den Regierungen ein Handeln im Interesse derjenigen , die in Armut und Unterentwicklung leben .;ADJD;verträglich;5;Pos|Gen|Sg|Fem;ADJA;4
533443;NZZ_1994_04_07_a129_seg12_s7;In den letzten Jahren tat sich die primär ökologisch ausgerichtete Partei in Zürich schwer , sich umweltpolitisch zu profilieren .;ADJD;ausgerichtet;10;Pos|Nom|Sg|Fem;ADJA;9
543473;NZZ_1994_04_09_a36_seg5_s5;Parallel zu den Studiengruppen arbeiten europäische Hersteller von Flugzeugmotoren an Entwürfen für wirtschaftlich und ökologisch akzeptable Triebwerke .;ADJD;und;14;Coord|-2;KON;15
551725;NZZ_1994_04_11_a101_seg5_s6;Das Bauprojekt , das die Stimmberechtigten mit 5 Prozent Ja-Stimmen gutgeheissen haben , ist ökologisch wie ökonomisch sinnvoll .;ADJD;sein;14;Sein|3|Sg|Pres|Ind;VAFIN;15
567006;NZZ_1994_04_14_a108_seg15_s4;Die Flammen frassen sich , angefacht von starken Windböen , kilometerweit durch ökologisch wertvolles Waldgebiet .;ADJD;wertvoll;14;Pos|Acc|Sg|Neut;ADJA;13
606435;NZZ_1994_04_21_a197_seg3_s46;Wie ökologisch ist die Kunststoff-Flasche , u. a. 21.50 10 vor 10 .;ADJD;sein;3;Sein|3|Sg|Pres|Ind;VAFIN;2
607013;NZZ_1994_04_21_a199_seg17_s7;"Die Stärken der SLT - ökologisch erträglichen Tourismus vermarkten und die Erklärung der Fremdenverkehrsbedeutung nach innen , zuhanden der Einheimischen - brauchen weder kitschig noch im Heimatstil , noch trocken-grün daherzukommen ; den Preis für Tourismuswerbung muss auch nicht jedes österreichische Bundesland noch in diesem Jahrtausend gewinnen .";ADJD;erträglich;7;Pos|Acc|Sg|Masc;ADJA;6
608941;NZZ_1994_04_22_a85_seg8_s9;Breit ist auch das Spektrum der ökologisch ausgerichteten Projekte , das von der Einführung von Nützlingen in der Maniok-Produktion über die Futterwirtschaft in der Sahelzone bis zur Mitwirkung an der Realisierung einer nationalen Erhaltungsstrategie in Nepal reicht .;ADJD;ausgerichtet;8;Pos|Gen|Pl|Neut;ADJA;7
609140;NZZ_1994_04_22_a95_seg2_s1;Für die Schweizer Sägereibranche ist der Schweizer Wald die einzige Rohstoffquelle und der Beginn der Holzproduktion - auf ökologisch von Konkurrenzstoffen unerreicht hohem Niveau .;ADJD;von;20;Dat;APPR;19
609145;NZZ_1994_04_22_a95_seg2_s6;Die Wertschöpfung mit Holz in den Sägereien , Zimmereien , Schreinereien , ja in der gesamten Holzbranche mit ihren 80 000 Beschäftigten ist nicht berücksichtigt , geschweige denn ein ökologischer Positivsaldo für die Verdrängung von Plastic , fossilen Brennstoffen und anderen Produkten ökologisch minderer Qualität .;ADJD;minder;44;Pos|Gen|Sg|Fem;ADJA;43
638190;NZZ_1994_04_28_a57_seg3_s15;Gemäss den Ausführungen von Dr. W. Halley , Institutsleiter am Fraunhofer-Institut in München , kann keine eindeutige Antwort auf die Frage nach dem ökologisch und ökonomisch sinnvollsten Getränkegebinde - Einweg- oder Mehrwegbehälter , Aluminium oder Weissblech , Glas oder Kunststoff - gegeben werden .;ADJD;und;25;Coord|-2;KON;24
698109;NZZ_1994_08_10_a139_seg7_s33;Man stelle sich vor , in einer Population tritt eine ökologisch besser angepasste Mutante auf , die sich asexuell fortpflanzt und mit Weibchen konkurriert , die sich sexuell fortpflanzen .;ADJD;angepaßt;13;Pos|Nom|Sg|Fem;ADJA;11
708874;NZZ_1994_08_13_a26_seg8_s14;Dieses sogenannte Walschutzgebiet , das über die derzeit gültigen Vereinbarungen hinaus den Walen in rechtlicher Hinsicht keinen zusätzlichen Nutzen bringt , ist überdies kein Garant für einen umfassenden Habitatsschutz , basierend auf einem ökologisch durchdachten und biologisch vertretbaren Nutzungskonzept .;ADJD;durchdacht;35;Pos|Dat|Sg|Neut;ADJA;34
709899;NZZ_1994_08_13_a79_seg5_s3;Und die Kleider und übrigen Habseligkeiten fertigte man sich aus ökologisch unbedenklichen Naturprodukten selbst an .;ADJD;unbedenklich;12;Pos|Dat|Pl|Neut;ADJA;11
709932;NZZ_1994_08_13_a79_seg11_s12;Diesen Kurs will die Migros fortsetzen , noch mehr Ware leichter und ökologisch sinnvoller verpacken .;ADJD;und;12;Coord|-2;KON;13
709962;NZZ_1994_08_13_a79_seg17_s1;Nun , Verpackungen aufzuheben , zu verkleinern oder durch ökologisch unproblematischere Materialien zu ersetzen ist eines , sie zweckmässig zu entsorgen ein anderes - zumal die öffentliche Abfallbeseitigung ihrerseits an Grenzen stösst und wegen des zusehends übersättigten Marktes Altstoffe nicht mehr ohne weiteres kostendeckend wiederverwertet werden können .;ADJD;unproblematisch;11;Comp|Acc|Pl|Neut;ADJA;10
709975;NZZ_1994_08_13_a79_seg17_s14;In einem kürzlich herausgekommenen Katalog unterbreitet die Siga/ASS auch Vorschläge , wie die privatwirtschaftliche Verwertung und Behandlung von Abfällen finanziert werden müsste , damit sie dem Gesetz genügt , ökologisch und wirtschaftlich sinnvoll ist und die langfristige Akzeptanz und Funktionsfähigkeit des Systems gewährleistet .;ADJD;und;31;Coord|-2;KON;30
737052;NZZ_1994_08_19_a142_seg3_s3;Zwar hat sich seither nichts an der Einschätzung der Bachoffenlegungen als ökologisch sinnvolle und teilweise vom Gewässerschutz vorgeschriebene Massnahme geändert .;ADJD;sinnvoll;13;Pos|Acc|Pl|Fem;ADJA;12
740445;NZZ_1994_08_20_a12_seg6_s5;In griffig formulierten Kapitelüberschriften setzt sie sich dafür ein , die Staatsquote zu senken , statt Leistung zu bestrafen , Deutschland zu modernisieren , statt die Zukunft zu blockieren , die Verwaltung zu straffen , statt die Bürokratie zu vermehren , und ökologisch zu wirtschaften , statt die Wirtschaft zu strangulieren .;ADJD;wirtschaften;45;Full|-2;VVINF;43
741934;NZZ_1994_08_20_a75_seg5_s11;Im Gegensatz zum ökologisch bedenklichen maschinellen Abbau von Torf biete die durch manuellen Torfstich charakterisierte Landschaft mit ihren Halden und Gräben eine Vielzahl von Brutplätzen für ziehende Vogelarten .;ADJD;bedenklich;5;Pos|Acc|Sg|Masc;ADJA;4
767932;NZZ_1994_08_26_a43_seg9_s3;Wie auf Anfrage zu erfahren war , stehen hinter diesem Rückzug enttäuschte Erwartungen über das Marktpotential des neu entwickelten « ökologisch herausragenden » Heizkessels Neotherm sowie über die wirtschaftlichen Fortschritte im wichtigen Absatzmarkt Deutschland : Statt dass in den neuen Bundesländern ein « riesiger Markt » vorgefunden wurde , mussten nach kurzer Zeit alle sieben neu aufgebauten Filialen liquidiert werden .;ADJD;herausragend;22;Pos|Acc|Sg|Masc;ADJA;21
773673;NZZ_1994_08_27_a37_seg2_s9;"Da sollte den Bauern nicht nur ein Paritätseinkommen zukommen ; die Landwirte hatten auch den Erholungsraum zu schützen , die Vorsorge für Kriegszeiten zu sichern und erst noch für eine ökologisch tragbare Produktion zu sorgen .";ADJD;tragbar;32;Pos|Acc|Sg|Fem;ADJA;31
833088;NZZ_1994_12_09_a83_seg10_s3;Für die Zukunft sei eine ökologisch ganzheitlichere Betrachtungsweise gefordert , ohne dabei die erforderliche Interessenabwägung zwischen Schutz und Nutzung zu verhindern .;ADJD;--;7;Comp|Nom|Sg|Fem;ADJA;6
854421;NZZ_1994_12_13_a97_seg3_s11;Gerade die Elektrizitätswerke hätten es über Mischrechnungen in der Hand , der Photovoltaik zum nötigen Volumen zu verhelfen und so einer zukunftsträchtigen , ökologisch verträglichen Energieversorgung den Weg zu ebnen .;ADJD;verträglich;25;Pos|Dat|Sg|Fem;ADJA;24
